tweet_id	class	tweet
SMM4H20227KTjU7spXUHtHLC7	ADE	@USER______ I keep telling myself 8 am, but I think the Trazodone fucks it up. :( It knocks me right out and won't let me wake up.
SMM4H2022fYpI7flCVarhg45r	ADE	can't sleep, but i'm afraid that the muscle tremors keep me awake even worse if i take promethazine in combination with fluoxetine...
SMM4H2022fYpI7flCVarhg45r	ADE	can't sleep, but i'm afraid that the muscle tremors keep me awake even worse if i take promethazine in combination with fluoxetine...
SMM4H2022H4IsG7zJnBbjXjx3	ADE	little did i know that i would go through withdrawals when coming off of effexor xr. #antidepressants
SMM4H2022LCt1kA9OSmjjbXjA	ADE	@USER__________ take paxil then. no anxiety just happiness. but you et withdraws if you forget to take it.
SMM4H2022eWdHWyjD58MGochf	ADE	@USER_________ @USER_______ @USER____ @USER_____ ant take anti seizure meds or anti depressants and cymbalta and savella made me very sick:(
SMM4H2022jzz4sgK4lNUyl3mI	ADE	i reaaaallly need to take my paxil but it makes me feel so delirious and just messed up.
SMM4H2022jzz4sgK4lNUyl3mI	ADE	i reaaaallly need to take my paxil but it makes me feel so delirious and just messed up.
SMM4H2022xYKOrePtFK50BLeI	ADE	@USER___ @USER___________ oh that was only last night when i was delirious on quetiapine - you took advantage of the situation.
SMM4H2022peEFis1EK2zVGjtG	ADE	i'd rather be on the effexor that made me happy though i had severe back pain from it.. than sad and crying for no reason on lexapro....
SMM4H2022peEFis1EK2zVGjtG	ADE	i'd rather be on the effexor that made me happy though i had severe back pain from it.. than sad and crying for no reason on lexapro....
SMM4H2022peEFis1EK2zVGjtG	ADE	i'd rather be on the effexor that made me happy though i had severe back pain from it.. than sad and crying for no reason on lexapro....
SMM4H2022peEFis1EK2zVGjtG	ADE	i'd rather be on the effexor that made me happy though i had severe back pain from it.. than sad and crying for no reason on lexapro....
SMM4H2022Fzb0wBdSzkULinux	ADE	@USER_____ need to switch bc def allergic to cymbalta :(
SMM4H2022CG0C1XlqHdGFZt02	ADE	has anyone ever had to take avelox?  i need some tricks to curb the nausea and help me with the hypotension.  #avelox #antibiotic #evil
SMM4H2022CG0C1XlqHdGFZt02	ADE	has anyone ever had to take avelox?  i need some tricks to curb the nausea and help me with the hypotension.  #avelox #antibiotic #evil
SMM4H2022oqTFIvPgMq2qNwno	ADE	@USER_____ bum.  i was worried about mania on them, but i think the biffiness is going to be worse, especially coupled with quetiapine.
SMM4H202223DXQE58ZWouYbQU	ADE	i can't decide if i should watch mind-numbing reality tv on netflix or abuse my prescription for trazodone and sleep for fifteen hours
SMM4H2022RRPo6ukUpAn334nG	ADE	narcotic, benzo, etc rx's arent the only meds addictive. if i miss a dose of wellbutrin or effexor, my hands shake crazy & i get brain zaps
SMM4H2022RRPo6ukUpAn334nG	ADE	narcotic, benzo, etc rx's arent the only meds addictive. if i miss a dose of wellbutrin or effexor, my hands shake crazy & i get brain zaps
SMM4H2022RRPo6ukUpAn334nG	ADE	narcotic, benzo, etc rx's arent the only meds addictive. if i miss a dose of wellbutrin or effexor, my hands shake crazy & i get brain zaps
SMM4H2022DSxYRwdHlt4CRXKV	ADE	@USER________ sometimes it never ends. So sorry. Topomax is miserable with parasthesia, cognitive problems, kidney stones. Lamictal's good
SMM4H2022DSxYRwdHlt4CRXKV	ADE	@USER________ sometimes it never ends. So sorry. Topomax is miserable with parasthesia, cognitive problems, kidney stones. Lamictal's good
SMM4H2022DSxYRwdHlt4CRXKV	ADE	@USER________ sometimes it never ends. So sorry. Topomax is miserable with parasthesia, cognitive problems, kidney stones. Lamictal's good
SMM4H2022DSxYRwdHlt4CRXKV	ADE	@USER________ sometimes it never ends. So sorry. Topomax is miserable with parasthesia, cognitive problems, kidney stones. Lamictal's good
SMM4H202226aLT5ApjXCgax1i	ADE	@USER________ lamictal has a black box warning for rash? and they titrate you slowly. no side effects at all for me.  bad migraine today.
SMM4H20223CWv2JEBnGz0Bai1	ADE	i need help twitter. i was gradually coming off venlafaxine and now i'm completely off it i've been going though hell.
SMM4H2022XgHR7owclVoPiV0E	ADE	today was hard - arguing with a professional. was told seroquel doesn't make you put on weight - i and my extra 20kg beg to differ.
SMM4H2022XgHR7owclVoPiV0E	ADE	today was hard - arguing with a professional. was told seroquel doesn't make you put on weight - i and my extra 20kg beg to differ.
SMM4H2022tikvSt13ECmbtlge	ADE	@USER________ It's ok, I guess it's just a case of trial and error with antidepressants. Coming off venlafaxine has been so nasty :(
SMM4H2022tikvSt13ECmbtlge	ADE	@USER________ It's ok, I guess it's just a case of trial and error with antidepressants. Coming off venlafaxine has been so nasty :(
SMM4H2022MnDj4GvgNWdD8LDA	ADE	@USER______ i can't believe how long it takes to be symptom free from this shit #paxil
SMM4H2022UsQOREUBkMZlbbta	ADE	seroquel aka wake up at 2:30 and waste half your day sleeping.
SMM4H2022UsQOREUBkMZlbbta	ADE	seroquel aka wake up at 2:30 and waste half your day sleeping.
SMM4H2022zmHe1GV0O4mNTk1H	ADE	took 25 pills of lamictal cause that shit will fuck you up. yo eyes are outta focus and you can't walk straight but your happy as hell.
SMM4H2022zmHe1GV0O4mNTk1H	ADE	took 25 pills of lamictal cause that shit will fuck you up. yo eyes are outta focus and you can't walk straight but your happy as hell.
SMM4H2022BTPhZAHRwGfIDXHV	ADE	@USER_____ i had a year on prozac which ruined my creativity too - my memory now is awful - pregabalin does it but it's worth it!!!
SMM4H2022BTPhZAHRwGfIDXHV	ADE	@USER_____ i had a year on prozac which ruined my creativity too - my memory now is awful - pregabalin does it but it's worth it!!!
SMM4H2022BTPhZAHRwGfIDXHV	ADE	@USER_____ i had a year on prozac which ruined my creativity too - my memory now is awful - pregabalin does it but it's worth it!!!
SMM4H2022OHvwxzXABnNPgNw4	ADE	"i hate #zoloft because it makes me crazy revved up but i also hate #lamictal because it gives me ""stupid head"". ah, bipolar i disorder ?"
SMM4H2022OHvwxzXABnNPgNw4	ADE	"i hate #zoloft because it makes me crazy revved up but i also hate #lamictal because it gives me ""stupid head"". ah, bipolar i disorder ?"
SMM4H2022jfY4aDThAwMD1srm	ADE	@USER_____ i started out with lyrica but i could no longer afford it &amp; it made me bloated. tried cymbalta &amp; my heart was beating wicked fast
SMM4H2022jfY4aDThAwMD1srm	ADE	@USER_____ i started out with lyrica but i could no longer afford it &amp; it made me bloated. tried cymbalta &amp; my heart was beating wicked fast
SMM4H2022TbAtd2AAkAnE1RSa	ADE	i am so tired right now. like i feel like i used to when i used to take seroquel and lithium. i haven't been this tired naturally ever
SMM4H2022QqJMFPK7Xu56YfD5	ADE	i eat my trazodone and go to bed; wake up in the morning with holes in my head
SMM4H2022B6CI5q0kQ2Dvjaay	ADE	@USER_______ sure is!  i no longer even own a car after being crippled by cipro (a bayer product!).  who needs a car when you can't walk!?
SMM4H2022B6CI5q0kQ2Dvjaay	ADE	@USER_______ sure is!  i no longer even own a car after being crippled by cipro (a bayer product!).  who needs a car when you can't walk!?
SMM4H2022bD08yjz8skq2ETbI	ADE	@USER______ yeah, i couldn't function without sleep so i understand. with fluoxetine, im not sleeping as well, but still sleeping x
SMM4H2022JO58fZKqgaIKsE6k	ADE	@USER_____ @USER_____ wow paxil sent me into a huge hypo manic mixed episode.
SMM4H2022ynObKHFE6C0WET6E	ADE	@USER_______ i take quetiapine and it's supposed to just relax me i end up falling asleep within 2 hours. my brain's always scattered haha
SMM4H2022ynObKHFE6C0WET6E	ADE	@USER_______ i take quetiapine and it's supposed to just relax me i end up falling asleep within 2 hours. my brain's always scattered haha
SMM4H2022oUZsg1dXBbQLJZZs	ADE	i do wonder of that achille's will ever recover fully from the cipro.
SMM4H2022PTBh5iZbI31xfF2W	ADE	i feel like a drug addict taking seroquel every night.. but oh well, great sleep beats no sleep. except the shitty feeling when you wake up
SMM4H2022zSQPD8e9xfSX4bvt	ADE	@USER_________ I'm in so much pain now... tendonitis, headaches, cognitive issues... I feel violated. #Cipro
SMM4H2022zSQPD8e9xfSX4bvt	ADE	@USER_________ I'm in so much pain now... tendonitis, headaches, cognitive issues... I feel violated. #Cipro
SMM4H2022zSQPD8e9xfSX4bvt	ADE	@USER_________ I'm in so much pain now... tendonitis, headaches, cognitive issues... I feel violated. #Cipro
SMM4H2022zSQPD8e9xfSX4bvt	ADE	@USER_________ I'm in so much pain now... tendonitis, headaches, cognitive issues... I feel violated. #Cipro
SMM4H2022Z8Fvz33mgSrzCZcp	ADE	@USER__________ coming off the lamotrigine. it's not acceptable to be in pain most of the time. struggled to get out of the bath on sat
SMM4H2022Z8Fvz33mgSrzCZcp	ADE	@USER__________ coming off the lamotrigine. it's not acceptable to be in pain most of the time. struggled to get out of the bath on sat
SMM4H2022E9JVOH0ABIlKbmPz	ADE	the drugs don't work!!! from fit to hobbling in a few days. off the pills but may need wks to recover &amp; be prone to ruptures #ciprofloxacin
SMM4H2022E9JVOH0ABIlKbmPz	ADE	the drugs don't work!!! from fit to hobbling in a few days. off the pills but may need wks to recover &amp; be prone to ruptures #ciprofloxacin
SMM4H2022Cby2j3FfnXZQhi0b	ADE	@USER________ my mom is aged 72. she changed anti-depressants from aspen trazodone to zoloft. she has itchy scalp &amp; hairloss. could this be
SMM4H2022Cby2j3FfnXZQhi0b	ADE	@USER________ my mom is aged 72. she changed anti-depressants from aspen trazodone to zoloft. she has itchy scalp &amp; hairloss. could this be
SMM4H2022nFroSLt9PcIKzoNr	ADE	weird thing about paxil: feeling fully awake and energized and feeling completely tired and half-asleep at the same time.
SMM4H2022nFroSLt9PcIKzoNr	ADE	weird thing about paxil: feeling fully awake and energized and feeling completely tired and half-asleep at the same time.
SMM4H2022lszKypsFsuOs0dm2	ADE	#tysabri  really takes it out on me. spent most of the day sleeping.
SMM4H2022lszKypsFsuOs0dm2	ADE	#tysabri  really takes it out on me. spent most of the day sleeping.
SMM4H20220eQo57gjLeHjehJN	ADE	i wish everyone i loved wasn't addicted to nicotine.
SMM4H2022ysTnmwFd5gYXKuba	ADE	you guys are going to have to hear about my withdrawal from paxil. unfollow while you have the chance!!!  day one....
SMM4H2022i1DxrP98PelFDx31	ADE	the nicotine in chewing tobacco is a deadly poison and it kills your taste buds.
SMM4H2022i1DxrP98PelFDx31	ADE	the nicotine in chewing tobacco is a deadly poison and it kills your taste buds.
SMM4H2022Ew3S4cNAKmAOLvAS	ADE	nicotine is literally poison. but sometimes you gotta find out the hard way. #headache
SMM4H2022Ew3S4cNAKmAOLvAS	ADE	nicotine is literally poison. but sometimes you gotta find out the hard way. #headache
SMM4H2022KnQdcQOmOHVWCNRf	ADE	the nicotine beast has me firmly gripped in it's gnarled yellow claw. #resistanceisfutile
SMM4H2022KnQdcQOmOHVWCNRf	ADE	the nicotine beast has me firmly gripped in it's gnarled yellow claw. #resistanceisfutile
SMM4H2022deP8Dwnzl2KeclJ6	ADE	i shivering like mad , time to have nicotine . muahahhaha .
SMM4H2022TNHhV7oQfNa3o1ya	ADE	@USER______ nicotine high lol i'm like fragile or s/t and it gets to me
SMM4H2022i9irLKtl5Qx7bHHb	ADE	what idiot named it prozac instead of sadvil
SMM4H2022jnEQaxaxUESnQ6CV	ADE	@USER___________ count kum hai, can't avoid it being a nicotine addict. :/
SMM4H2022EfYSGNZiQAY1UNo2	ADE	day seven off the baclofen and i've got cold sweats and constant insomnia... i'm running on fumes at this point.
SMM4H2022EfYSGNZiQAY1UNo2	ADE	day seven off the baclofen and i've got cold sweats and constant insomnia... i'm running on fumes at this point.
SMM4H2022DPzCrH3NOe5X8MUY	ADE	i should just start taking my prozac again so i can stfu and go numb and maybe i won't cry anymore cos i'll be too fucking lifeless
SMM4H2022DPzCrH3NOe5X8MUY	ADE	i should just start taking my prozac again so i can stfu and go numb and maybe i won't cry anymore cos i'll be too fucking lifeless
SMM4H2022wUeY3YILI8vCR4n6	ADE	i'm crazy! gee i wonder why! thats it! i got a whole canister of seroquel xr! i'm going to start throwing them at higher educated people!
SMM4H2022VnNaGroPv4j9NKbD	ADE	@USER_______ i hate to hear that.  taking seroquel is like swallowing a sleeping pill when u wake up then trying to function normally
SMM4H20221VfhJqIiaOAmBkiU	ADE	took a percocet for my tooth. feel like i'm about to die cause of the prozac thats already in my system. apparently you can't take both. fml
SMM4H2022elVsVPqcXorKuNMq	ADE	Not that anyone noticed, but my #ambienwithdrawl only lasted a few days. Why? Because I got another scrip. I need it while I'm on Levaquin.
SMM4H2022hkeHIUGElMp4GJ3q	ADE	@USER______ please advise if you know of levaquin toxicity/adverse reactions. i am a 4+ year sufferer and chronic pain every day=can u help
SMM4H2022hkeHIUGElMp4GJ3q	ADE	@USER______ please advise if you know of levaquin toxicity/adverse reactions. i am a 4+ year sufferer and chronic pain every day=can u help
SMM4H2022QDVilisNO9fplXdS	ADE	ran on an antibiotic this morning (having missed 4 days) and my legs ache like hell, not jsut the soft tissue either. levofloxacin is awful!
SMM4H2022OqJXgOxq3iLHJ7eV	ADE	paxil made me suicidally depressed to the point where a voice screamed inside my brain about my own worthlessness
SMM4H2022OqJXgOxq3iLHJ7eV	ADE	paxil made me suicidally depressed to the point where a voice screamed inside my brain about my own worthlessness
SMM4H2022OqJXgOxq3iLHJ7eV	ADE	paxil made me suicidally depressed to the point where a voice screamed inside my brain about my own worthlessness
SMM4H2022wJGNHJfJ0QyUCt2g	ADE	@USER_____ yeah,it can be caused by swelling from around a nerve from ra,but the effexor causes shaking like ur cold(shivering)
SMM4H2022wJGNHJfJ0QyUCt2g	ADE	@USER_____ yeah,it can be caused by swelling from around a nerve from ra,but the effexor causes shaking like ur cold(shivering)
SMM4H2022hz0FQ8r0MLm3S9VX	ADE	mann i've been having the munchies all day eatin weird shxt ahaha my zyprexa gotta nigga tearin up food
SMM4H2022hz0FQ8r0MLm3S9VX	ADE	mann i've been having the munchies all day eatin weird shxt ahaha my zyprexa gotta nigga tearin up food
SMM4H2022hz0FQ8r0MLm3S9VX	ADE	mann i've been having the munchies all day eatin weird shxt ahaha my zyprexa gotta nigga tearin up food
SMM4H2022fKUyiGt8tcWnb8vC	ADE	@USER______ yeah, that was a great fucking year. that's when paxil entered my life, and made it worse. 10 years time sure helps, though.
SMM4H2022XyJLNJX4itmryS7I	ADE	i'm sick so i had a difflam lozenge and now my tongue is numb and i'm on tv aaahhhhhh
SMM4H2022VA6qHWeGbMkODdKf	ADE	@USER___ Cipro can permanently damage ALL tendons in the body.  If you enjoy being able to walk, you need to find a safer antibiotic!
SMM4H2022VA6qHWeGbMkODdKf	ADE	@USER___ Cipro can permanently damage ALL tendons in the body.  If you enjoy being able to walk, you need to find a safer antibiotic!
SMM4H2022u9AIlS5pbl0xBr03	ADE	@USER______ did you get floxed too?  i've been in bed since 2009 thanks to just 12 cipro pills!  they never told me this can be permanent!!!
SMM4H2022nmIhXCXcKweDOQkU	ADE	@USER______ @USER___________ Cipro crippled me. You should also stay away from all other antibiotics in the same class (Levaquin, Avelox...)
SMM4H2022uNfmgmd6yJZmLX2j	ADE	@USER_______ @USER_________ cipro is real bad on your entire body!  take it from me (on disability since '09 thanks to just 12 pills).
SMM4H20220pvNAlRHKXqaqXK1	ADE	plus this antibiotic is making me stupid and clumsy. cipro is evil but the fever is gone.
SMM4H20220pvNAlRHKXqaqXK1	ADE	plus this antibiotic is making me stupid and clumsy. cipro is evil but the fever is gone.
SMM4H2022BpEBLQSTVv00AF3A	ADE	@USER______ Anybody know anything about side effects of venlafaxine? Come off 'em 6wks ago, still feeling awful. physical withdrawal awful
SMM4H2022BpEBLQSTVv00AF3A	ADE	@USER______ Anybody know anything about side effects of venlafaxine? Come off 'em 6wks ago, still feeling awful. physical withdrawal awful
SMM4H2022OmD5f1RIEtqgWeDx	ADE	remind me to get my prescription earlier next time. eight days without fluoxetine and my brain is a sack of nope.
SMM4H2022piVDuKqKVzyhbqn8	ADE	a comprehensive and accurate list of trazodone side effects HTTPURL___________ depression #antidepressant ocd insomnia
